"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.76363332372219e-89,-0.604918525556534,0.011,0.159,5.35515760539515e-84,"T-cells","GRCm38-Tmem204"
9.99686075933076e-89,-0.819814934078563,0.007,0.154,5.48307818927773e-84,"T-cells","GRCm38-Sox17"
1.29973066879371e-88,-1.49393528713392,0.015,0.164,7.12876277219974e-84,"T-cells","GRCm38-Clec3b"
2.33797632716565e-88,-0.754779035978589,0.014,0.163,1.28233325592381e-83,"T-cells","GRCm38-Plxdc2"
2.4548091320588e-88,-0.653880673562498,0.015,0.164,1.34641371275161e-83,"T-cells","GRCm38-Ephb4"
4.81280606632641e-88,0.402757400441409,0.335,0.173,2.63972787125871e-83,"T-cells","GRCm38-Erg28"
5.10155334651048e-88,-0.569111528191279,0.015,0.165,2.79809997949407e-83,"T-cells","GRCm38-Tns2"
7.12948533099018e-88,-0.58825785212457,0.005,0.149,3.91038011434149e-83,"T-cells","GRCm38-Emp2"
8.01276098667506e-88,0.318791596766738,0.168,0.061,4.39483914597153e-83,"T-cells","GRCm38-Med11"
8.3019241769449e-88,0.462025132695134,0.43,0.253,4.55343937257074e-83,"T-cells","GRCm38-Med10"
9.15604959718601e-88,0.412942267619536,0.265,0.124,5.02191008306458e-83,"T-cells","GRCm38-Vars"
9.28885696009557e-88,-0.700822526767715,0.231,0.421,5.09475226547322e-83,"T-cells","GRCm38-Smim14"
1.20529724742088e-87,0.430664410125121,0.314,0.157,6.61081434265405e-83,"T-cells","GRCm38-Pigx"
1.25175867767026e-87,-0.564515560482603,0.007,0.151,6.86564599528584e-83,"T-cells","GRCm38-Wdfy3"
1.68023304491958e-87,0.47583365318507,0.654,0.501,9.21574220477491e-83,"T-cells","GRCm38-Cox6a1"
1.85706210833767e-87,-0.603220134191514,0.014,0.162,1.01856142518104e-82,"T-cells","GRCm38-Bok"
2.07477277292912e-87,0.392174694783975,0.352,0.187,1.13797137049616e-82,"T-cells","GRCm38-Arf6"
3.52590846686139e-87,0.431741636325235,0.397,0.224,1.93389027590414e-82,"T-cells","GRCm38-Cib1"
4.53087344718266e-87,0.454433281251951,0.307,0.156,2.48509346831074e-82,"T-cells","GRCm38-4930453N24Rik"
4.78792203570655e-87,-0.618883638189024,0.015,0.163,2.62607947814433e-82,"T-cells","GRCm38-Slc44a1"
5.00293241077906e-87,-0.660474206909262,0.059,0.227,2.7440083686641e-82,"T-cells","GRCm38-Fez2"
5.21858475692877e-87,-0.659619813970099,0.234,0.432,2.86228936748029e-82,"T-cells","GRCm38-Mxd4"
5.26625149476485e-87,-0.649381125009043,0.017,0.167,2.88843361984862e-82,"T-cells","GRCm38-Asph"
5.68839596311228e-87,-0.803167101904165,0.242,0.416,3.11997141784782e-82,"T-cells","GRCm38-Lman1"
9.23446919905257e-87,-0.743973631307252,0.033,0.192,5.06492166629635e-82,"T-cells","GRCm38-Calcrl"
1.52178792654598e-86,0.495916731753585,0.589,0.415,8.34670241951938e-82,"T-cells","GRCm38-Tomm22"
1.5269276550328e-86,0.493663954879483,0.474,0.289,8.37489280232391e-82,"T-cells","GRCm38-Arl6ip5"
1.59316250595314e-86,0.476735248566989,0.391,0.222,8.73817771265177e-82,"T-cells","GRCm38-Churc1"
1.61766489069218e-86,0.424452466956976,0.435,0.254,8.87256839246848e-82,"T-cells","GRCm38-Hmgn2"
1.6477882966022e-86,-0.576670503210439,0.012,0.158,9.03778924920377e-82,"T-cells","GRCm38-Phldb1"
1.78997107745034e-86,-1.26369177454495,0.363,0.511,9.81763336559963e-82,"T-cells","GRCm38-Ctsb"
1.84810213398755e-86,0.651024644235367,0.565,0.422,1.01364705844949e-81,"T-cells","GRCm38-Tpi1"
1.99154762187349e-86,-1.32762387463585,0.144,0.31,1.09232403964517e-81,"T-cells","GRCm38-Slc6a6"
4.29001750796747e-86,0.291760036453792,0.187,0.072,2.35298880277e-81,"T-cells","GRCm38-Igf2bp3"
4.89629522006994e-86,0.362166944761269,0.766,0.647,2.68552000230396e-81,"T-cells","GRCm38-Atp5f1"
5.35573674015733e-86,-0.652421767569122,0.004,0.143,2.93751448724149e-81,"T-cells","GRCm38-Naalad2"
5.63042719661907e-86,-0.568407906127008,0.01,0.154,3.08817670880163e-81,"T-cells","GRCm38-Cracr2b"
5.80144376677554e-86,-0.87252859181661,0.012,0.157,3.18197587720105e-81,"T-cells","GRCm38-Lox"
6.43543709128133e-86,-0.660186141788348,0.038,0.196,3.52970853582598e-81,"T-cells","GRCm38-Palm"
6.81191564478832e-86,0.483211734560469,0.372,0.207,3.7361994928535e-81,"T-cells","GRCm38-Wipf1"
7.64459711028388e-86,-0.55798225015176,0.011,0.155,4.1929086230485e-81,"T-cells","GRCm38-Bvht"
8.37445857608656e-86,-0.939343182545889,0.204,0.386,4.59322303981196e-81,"T-cells","GRCm38-Zeb2"
1.00082559518533e-85,-0.798540001488025,0.322,0.481,5.48932822447249e-81,"T-cells","GRCm38-Arl1"
1.02965895823841e-85,-0.666398579661749,0.012,0.157,5.64747345414603e-81,"T-cells","GRCm38-Ltbp3"
1.11579816163276e-85,-0.676398008557613,0.015,0.162,6.11992975692336e-81,"T-cells","GRCm38-Bcl6b"
1.20398989735313e-85,-0.977596082638885,0.038,0.196,6.60364378900242e-81,"T-cells","GRCm38-Vcam1"
1.3686928393047e-85,-0.649380887031245,0.367,0.529,7.50700648501844e-81,"T-cells","GRCm38-Atxn7l3b"
1.53931592194645e-85,0.419795310049765,0.329,0.172,8.44283996869191e-81,"T-cells","GRCm38-Mknk2"
2.35030520828462e-85,0.450177054239558,0.722,0.587,1.28909540063995e-80,"T-cells","GRCm38-Psmb4"
3.08664936131729e-85,0.444330881294027,0.265,0.123,1.69296544169531e-80,"T-cells","GRCm38-Cenpf"
3.60707141954593e-85,0.277610034689763,0.171,0.064,1.97840653219255e-80,"T-cells","GRCm38-Rbl1"
4.29625551180128e-85,0.356353625524998,0.156,0.056,2.35641022311277e-80,"T-cells","GRCm38-Pag1"
4.6143039478769e-85,0.421638487236546,0.532,0.341,2.53085342933152e-80,"T-cells","GRCm38-Arpc5l"
4.90611620398898e-85,0.316707385752057,0.395,0.206,2.69090661556388e-80,"T-cells","GRCm38-Igtp"
5.14876429540718e-85,-0.634624152479097,0.044,0.202,2.82399424074493e-80,"T-cells","GRCm38-Kctd17"
6.95304820241381e-85,-0.63674771452261,0.013,0.157,3.81360787805993e-80,"T-cells","GRCm38-Dock4"
7.70730191647829e-85,-0.541364719624791,0.022,0.173,4.22730095515001e-80,"T-cells","GRCm38-Cxxc5"
1.3584865592237e-84,-0.570255012042054,0.007,0.147,7.45102708003015e-80,"T-cells","GRCm38-Jam3"
1.48353116004268e-84,0.268782108423101,0.186,0.073,8.13687170660208e-80,"T-cells","GRCm38-Plk4"
1.87143085106193e-84,0.371942438380503,0.195,0.08,1.02644239319045e-79,"T-cells","GRCm38-Elf4"
1.87353490608014e-84,0.434759883265011,0.595,0.42,1.02759642528684e-79,"T-cells","GRCm38-Psma1"
2.90638368672619e-84,-0.543814456546557,0.013,0.157,1.59409332449558e-79,"T-cells","GRCm38-Msrb3"
4.70812161050673e-84,0.685804590822632,0.352,0.195,2.58231054093073e-79,"T-cells","GRCm38-H2afx"
5.62119403335318e-84,-0.707787247305693,0.008,0.148,3.08311250341355e-79,"T-cells","GRCm38-Pde3a"
6.28202511356026e-84,-0.580973256703967,0.014,0.159,3.44556513428553e-79,"T-cells","GRCm38-Cdk14"
6.97150315431582e-84,-0.604957710304856,0.008,0.147,3.82373005007914e-79,"T-cells","GRCm38-Btbd3"
7.56281495809181e-84,0.346119596057177,0.338,0.178,4.1480527482142e-79,"T-cells","GRCm38-Cox20"
8.38120399995368e-84,-0.693818448218392,0.015,0.161,4.59692276989459e-79,"T-cells","GRCm38-Grrp1"
8.85349136562988e-84,-0.604743648507082,0.02,0.166,4.85596294422068e-79,"T-cells","GRCm38-Dhrs3"
1.02849982630389e-83,0.346302618553372,0.411,0.234,5.64111584731157e-79,"T-cells","GRCm38-Atp5k"
1.0604726761235e-83,-0.706520352070764,0.167,0.344,5.81648053400218e-79,"T-cells","GRCm38-Rab6a"
1.14733358682649e-83,-0.918526081121243,0.038,0.193,6.29289525702591e-79,"T-cells","GRCm38-Serpine2"
1.21782912621563e-83,-0.718292717841432,0.012,0.154,6.67954919146747e-79,"T-cells","GRCm38-Rassf9"
1.3130745601659e-83,0.27630950257551,0.179,0.069,7.20195134759793e-79,"T-cells","GRCm38-Nudt1"
1.52333006452085e-83,-0.597936452805814,0.028,0.179,8.35516073788394e-79,"T-cells","GRCm38-Smtn"
1.64897525065814e-83,0.454453471242407,0.351,0.19,9.04429945480977e-79,"T-cells","GRCm38-Rpl28"
1.87514919825054e-83,-1.73796609392353,0.04,0.198,1.02848183225646e-78,"T-cells","GRCm38-Actc1"
3.00940668787892e-83,0.505451327021595,0.553,0.372,1.65059938016783e-78,"T-cells","GRCm38-Ddx24"
4.24515280102638e-83,0.264448574023259,0.17,0.065,2.32838140830695e-78,"T-cells","GRCm38-Reep4"
5.06148907670915e-83,-0.766337710854223,0.023,0.171,2.77612552879344e-78,"T-cells","GRCm38-Mgst1"
5.98453645869425e-83,-0.591344278040969,0.028,0.177,3.28239855686462e-78,"T-cells","GRCm38-Clstn1"
7.16566997131883e-83,-0.800660985983097,0.007,0.144,3.93022666586895e-78,"T-cells","GRCm38-Sox9"
8.2062195455819e-83,-0.711524702997485,0.166,0.345,4.50094729636076e-78,"T-cells","GRCm38-Sntb2"
1.2604215437442e-82,-0.743777832858495,0.007,0.145,6.91316008312816e-78,"T-cells","GRCm38-Gm26802"
1.43959500685456e-82,-0.622771942748221,0.01,0.149,7.89589069359588e-78,"T-cells","GRCm38-Efna1"
1.48263121601667e-82,-1.00530575192347,0.019,0.162,8.13193569360824e-78,"T-cells","GRCm38-Ctsh"
1.53740013247809e-82,-0.54690811671902,0.014,0.156,8.43233224661582e-78,"T-cells","GRCm38-Amotl2"
1.56889237508871e-82,0.290275915900131,0.172,0.066,8.60506089888654e-78,"T-cells","GRCm38-Dck"
1.75184659822257e-82,0.484613938161403,0.422,0.246,9.60852822193116e-78,"T-cells","GRCm38-Samd9l"
1.87020431449086e-82,-0.56385742611904,0.011,0.151,1.02576966241195e-77,"T-cells","GRCm38-Plxna2"
1.92909019107754e-82,-0.58771742676621,0.018,0.162,1.05806738800221e-77,"T-cells","GRCm38-Kdelc2"
2.03556340311067e-82,-0.65997226671573,0.11,0.288,1.11646581533814e-77,"T-cells","GRCm38-Camk2d"
2.50334221924599e-82,-0.655898738134566,0.012,0.152,1.37303314041204e-77,"T-cells","GRCm38-Robo4"
2.98472527721479e-82,-0.699773511600882,0.004,0.139,1.63706212004677e-77,"T-cells","GRCm38-C1qtnf7"
3.18201709879362e-82,-0.678127749192744,0.113,0.286,1.74527273834632e-77,"T-cells","GRCm38-Pttg1ip"
3.37782322444914e-82,0.358170121871952,0.234,0.105,1.85266848214586e-77,"T-cells","GRCm38-Rpl11"
3.75792187260005e-82,-0.514534723490674,0.008,0.147,2.06114498868368e-77,"T-cells","GRCm38-Qser1"
3.92469059601858e-82,0.267943824197061,0.191,0.078,2.15261429810427e-77,"T-cells","GRCm38-Haus4"
4.01626618656062e-82,-0.727919853154582,0.091,0.26,2.20284167800477e-77,"T-cells","GRCm38-Lxn"
4.98599844686018e-82,-0.576153927286083,0.013,0.154,2.73472042813387e-77,"T-cells","GRCm38-Fer"
5.17386764272867e-82,0.464629416981302,0.662,0.514,2.83776292468382e-77,"T-cells","GRCm38-Srp9"
6.5428434512189e-82,-0.563355367803741,0.044,0.199,3.58861877612454e-77,"T-cells","GRCm38-Bod1"
6.77301962282884e-82,-0.721936425488634,0.032,0.183,3.71486580272916e-77,"T-cells","GRCm38-Tgm2"
7.57859272618431e-82,-0.651752727321207,0.045,0.201,4.15670653845757e-77,"T-cells","GRCm38-4930402H24Rik"
8.43811937018234e-82,-0.56318223639908,0.006,0.141,4.62813971215761e-77,"T-cells","GRCm38-Ebf3"
1.13033250097732e-81,-0.547168861749754,0.018,0.161,6.19964770136041e-77,"T-cells","GRCm38-Pros1"
1.13403090054179e-81,-0.678236649338551,0.01,0.147,6.21993268329161e-77,"T-cells","GRCm38-Ltbp1"
1.41591331915899e-81,0.325697092168566,0.219,0.097,7.76600137292321e-77,"T-cells","GRCm38-Cdkn2aipnl"
1.61876088426443e-81,-0.629688196625594,0.089,0.261,8.87857969801356e-77,"T-cells","GRCm38-Baz2b"
1.7567401945875e-81,-0.590113135484574,0.011,0.15,9.6353686192735e-77,"T-cells","GRCm38-Nbea"
2.79871638537027e-81,0.273541427061089,0.121,0.039,1.53503996304789e-76,"T-cells","GRCm38-Sp4"
2.86883284169406e-81,0.473503306127064,0.637,0.477,1.57349743701236e-76,"T-cells","GRCm38-Elob"
3.45181435291294e-81,-0.594492539675093,0.013,0.153,1.89325113628569e-76,"T-cells","GRCm38-Lmo7"
3.54691274588902e-81,0.317603202519797,0.152,0.055,1.94541070286521e-76,"T-cells","GRCm38-Cdc14a"
3.92591506284886e-81,-0.570714640629966,0.012,0.151,2.15328589367134e-76,"T-cells","GRCm38-Arhgef40"
4.09862843121765e-81,0.438927872413818,0.752,0.622,2.24801572195426e-76,"T-cells","GRCm38-Krtcap2"
4.86135558767433e-81,0.370567920267188,0.328,0.173,2.66635631272762e-76,"T-cells","GRCm38-Ngdn"
5.31230727083595e-81,0.440881736167153,0.481,0.307,2.9136942919081e-76,"T-cells","GRCm38-Pfdn6"
6.46484254676688e-81,0.263809166499802,0.145,0.051,3.5458368400507e-76,"T-cells","GRCm38-Wdr76"
7.45987156780874e-81,-0.602229088433923,0.016,0.156,4.09159035751174e-76,"T-cells","GRCm38-Map4k3"
7.69865528431915e-81,-0.566383972408008,0.005,0.139,4.22255845034337e-76,"T-cells","GRCm38-Rhobtb3"
7.92567696639415e-81,0.284011054038559,0.169,0.065,4.34707530252786e-76,"T-cells","GRCm38-Aven"
9.74786036085037e-81,-0.688462540242182,0.062,0.22,5.34650645071921e-76,"T-cells","GRCm38-Rhoq"
1.07962295888814e-80,0.451488538395124,0.505,0.329,5.92151600490965e-76,"T-cells","GRCm38-Aimp1"
1.35525210237137e-80,-0.709108322461916,0.012,0.15,7.43328673108649e-76,"T-cells","GRCm38-Art3"
1.42180043023939e-80,-0.548923786780047,0.01,0.146,7.79829099977699e-76,"T-cells","GRCm38-Plekhg1"
1.67957058985741e-80,0.493399673581669,0.696,0.579,9.21210877124993e-76,"T-cells","GRCm38-Park7"
1.76592883042147e-80,-0.572088301118376,0.011,0.148,9.68576644909567e-76,"T-cells","GRCm38-Tmem86a"
1.96178702676263e-80,-0.620420372870073,0.106,0.281,1.07600094843877e-75,"T-cells","GRCm38-Pcmtd1"
2.1569686973574e-80,-0.519903994490022,0.034,0.185,1.18305419112659e-75,"T-cells","GRCm38-Lats2"
2.65753739956303e-80,-0.519896553326505,0.013,0.152,1.45760611291233e-75,"T-cells","GRCm38-Smo"
2.71456855026785e-80,-0.548978070258008,0.01,0.146,1.48888655845091e-75,"T-cells","GRCm38-Hspa12b"
3.26959769769704e-80,-1.12178079471068,0.009,0.145,1.79330894523288e-75,"T-cells","GRCm38-Cxcl1"
3.54137760133408e-80,0.360600471331245,0.202,0.086,1.94237478677971e-75,"T-cells","GRCm38-Spata13"
3.97253413889288e-80,-0.586926379899238,0.025,0.168,2.17885552449997e-75,"T-cells","GRCm38-Nucb2"
4.15552491110737e-80,-1.83043444492542,0.011,0.148,2.27922230324417e-75,"T-cells","GRCm38-Igfbp5"
4.2766871951527e-80,0.348938293384503,0.598,0.418,2.34567739279735e-75,"T-cells","GRCm38-Ndufa11"
4.58993765367817e-80,0.524128092589696,0.529,0.363,2.5174890042894e-75,"T-cells","GRCm38-Stmn1"
4.8368125091987e-80,0.494709909337975,0.471,0.298,2.6528949250453e-75,"T-cells","GRCm38-Ifi27"
6.19658564539426e-80,0.393000069429995,0.346,0.19,3.39870329478585e-75,"T-cells","GRCm38-Snrnp40"
7.94710379434685e-80,-0.613766840110092,0.011,0.147,4.35882748912336e-75,"T-cells","GRCm38-Ablim3"
9.01990546393705e-80,0.395965415400154,0.222,0.1,4.94723774886019e-75,"T-cells","GRCm38-Sipa1l1"
9.14427672537761e-80,-0.730180280081549,0.012,0.147,5.01545289833511e-75,"T-cells","GRCm38-Dclk1"
1.02099469855426e-79,0.454143733420107,0.346,0.192,5.59995172263042e-75,"T-cells","GRCm38-Suz12"
1.04896693989835e-79,-0.716385943086912,0.174,0.346,5.75337387195445e-75,"T-cells","GRCm38-Glg1"
1.15859645813467e-79,0.337690430377964,0.167,0.065,6.35466985357705e-75,"T-cells","GRCm38-Dapk2"
1.20702955218954e-79,-0.654235830859377,0.003,0.133,6.62031568784922e-75,"T-cells","GRCm38-Aoc3"
1.68837819944254e-79,-0.717635786721,0.106,0.274,9.26041674830243e-75,"T-cells","GRCm38-Creg1"
1.73349527360313e-79,0.285785832182722,0.323,0.159,9.50787487665844e-75,"T-cells","GRCm38-H2-Q6"
2.10542141752719e-79,-0.622777311266086,0.014,0.151,1.15478153908531e-74,"T-cells","GRCm38-Dok4"
2.49251185969725e-79,-0.536976353274827,0.012,0.147,1.36709290480675e-74,"T-cells","GRCm38-Cdc42ep1"
2.53380442829497e-79,-0.768503118823303,0.323,0.474,1.38974105283122e-74,"T-cells","GRCm38-Cnpy2"
2.58733067386915e-79,-0.626259555801882,0.023,0.164,1.41909912800375e-74,"T-cells","GRCm38-Arap3"
3.34658400396729e-79,-0.773510033937892,0.174,0.34,1.83553439449598e-74,"T-cells","GRCm38-Oat"
4.05768255514679e-79,-0.527500236971066,0.023,0.165,2.22555772784691e-74,"T-cells","GRCm38-Ctbp2"
4.13287395687989e-79,0.451313002010986,0.342,0.187,2.26679870786948e-74,"T-cells","GRCm38-Bhlhe40"
5.72625784759482e-79,0.308672081810628,0.234,0.106,3.14073790424881e-74,"T-cells","GRCm38-Stk39"
7.09733826797911e-79,0.404943100905485,0.81,0.745,3.89274809322118e-74,"T-cells","GRCm38-Hint1"
1.00071095667213e-78,0.316003044951583,0.225,0.102,5.48869945515528e-74,"T-cells","GRCm38-E2f4"
1.4370043533495e-78,0.341444376045022,0.258,0.125,7.88168147725132e-74,"T-cells","GRCm38-Nt5c3b"
1.78744965791215e-78,0.427419266588695,0.212,0.094,9.80380388371657e-74,"T-cells","GRCm38-Rabgap1l"
2.02695410728116e-78,-0.798408356279722,0.178,0.342,1.11174378876157e-73,"T-cells","GRCm38-Mapk3"
2.15116572862813e-78,0.430486233762015,0.602,0.429,1.17987137883795e-73,"T-cells","GRCm38-Ap2s1"
2.19851921383576e-78,-0.738215704196082,0.007,0.139,1.20584381840464e-73,"T-cells","GRCm38-Prelp"
2.68751344377845e-78,-0.658316192040264,0.008,0.14,1.4740473736436e-73,"T-cells","GRCm38-Clmp"
2.83481065449971e-78,-0.535717609576385,0.02,0.16,1.55483694778e-73,"T-cells","GRCm38-Acadsb"
2.94385538400344e-78,-0.51875225462395,0.004,0.132,1.61464580101821e-73,"T-cells","GRCm38-Tril"
3.66330555373836e-78,0.35137743117559,0.127,0.042,2.00924983011442e-73,"T-cells","GRCm38-Dgat1"
3.81843335793229e-78,0.26972839228088,0.106,0.032,2.0943343281587e-73,"T-cells","GRCm38-Fbxl8"
4.50175976609349e-78,-0.720042971693973,0.009,0.141,2.46912519650696e-73,"T-cells","GRCm38-Dkk3"
4.85378039330972e-78,0.37633741055514,0.305,0.157,2.66220147012252e-73,"T-cells","GRCm38-H2-M3"
5.78507220037275e-78,-0.598730603155503,0.011,0.143,3.17299640046045e-73,"T-cells","GRCm38-Pltp"
1.04375096181384e-77,-0.623494415032993,0.076,0.235,5.72476527535657e-73,"T-cells","GRCm38-Scoc"
1.0683340992709e-77,0.386867729586498,0.234,0.109,5.85959886768104e-73,"T-cells","GRCm38-Bscl2"
1.08805355004677e-77,-0.590181560977378,0.042,0.192,5.96775611129655e-73,"T-cells","GRCm38-Pkd1"
1.15186827019401e-77,-0.594137181140157,0.055,0.208,6.31776708836009e-73,"T-cells","GRCm38-Mcfd2"
1.15595054957851e-77,-0.575736125282612,0.034,0.179,6.3401575743282e-73,"T-cells","GRCm38-Vat1"
1.16454455669111e-77,-0.583048774947644,0.084,0.248,6.38729398453938e-73,"T-cells","GRCm38-Nbdy"
1.33068635350011e-77,-0.586749650190836,0.023,0.162,7.29854851167741e-73,"T-cells","GRCm38-Plod2"
1.51065806960906e-77,-0.569419299957923,0.019,0.158,8.28565738019179e-73,"T-cells","GRCm38-Bambi"
1.91558490082666e-77,0.447866337442466,0.79,0.649,1.05066000640541e-72,"T-cells","GRCm38-Rpl29"
2.02915593218428e-77,0.393123599954093,0.337,0.184,1.11295144568443e-72,"T-cells","GRCm38-Commd4"
2.15156707546655e-77,-0.669319380683163,0.127,0.294,1.18009150955189e-72,"T-cells","GRCm38-Ccny"
2.17104640256521e-77,-0.516375406507106,0.018,0.155,1.19077553087897e-72,"T-cells","GRCm38-Trove2"
2.80377531185772e-77,0.305516192936939,0.712,0.568,1.53781468304772e-72,"T-cells","GRCm38-Ndufb10"
3.54211548509312e-77,-0.565978663516105,0.009,0.139,1.94277950126388e-72,"T-cells","GRCm38-Lifr"
3.8677219055152e-77,-0.496105222561743,0.012,0.145,2.12136811073697e-72,"T-cells","GRCm38-Atp9a"
4.27319943019391e-77,-0.689103779329351,0.067,0.224,2.34376442347276e-72,"T-cells","GRCm38-Syne1"
4.85225666541261e-77,-0.481917698417186,0.012,0.144,2.66136573584551e-72,"T-cells","GRCm38-Kifap3"
5.94574168213479e-77,-0.725222289769323,0.058,0.207,3.26112039781729e-72,"T-cells","GRCm38-Tubb6"
7.24104932921728e-77,0.374914793132261,0.325,0.174,3.97157073608909e-72,"T-cells","GRCm38-Zmat5"
8.30807932720789e-77,-0.801898243540435,0.007,0.136,4.55681534938698e-72,"T-cells","GRCm38-Hmcn1"
8.49014580463308e-77,0.451194155204269,0.525,0.356,4.65667517092515e-72,"T-cells","GRCm38-Eif4e2"
1.05124345235053e-76,0.342945274930103,0.227,0.104,5.7658600874522e-72,"T-cells","GRCm38-Ppp1r16b"
1.15333174065315e-76,-0.668265532096758,0.097,0.259,6.32579393113441e-72,"T-cells","GRCm38-Nfe2l1"
1.17700786111471e-76,0.440238447476964,0.447,0.275,6.45565271664194e-72,"T-cells","GRCm38-Akr1b3"
1.40208247693059e-76,0.368987210663099,0.175,0.071,7.69014196946891e-72,"T-cells","GRCm38-Mllt3"
1.82782488860431e-76,-0.583148390254583,0.011,0.142,1.00252539490169e-71,"T-cells","GRCm38-Ddr2"
2.07773573103305e-76,-0.607902547586266,0.004,0.13,1.13959649375701e-71,"T-cells","GRCm38-Vstm4"
3.23159118094427e-76,-0.66081681362655,0.03,0.17,1.77246313092431e-71,"T-cells","GRCm38-Serf1"
3.73715167153389e-76,-0.509970337960295,0.006,0.134,2.04975294880291e-71,"T-cells","GRCm38-Mageh1"
3.85087247717547e-76,-0.570364683853652,0.011,0.142,2.1121265362812e-71,"T-cells","GRCm38-Arhgef5"
4.17088534273363e-76,-0.707793787462262,0.011,0.141,2.28764719278254e-71,"T-cells","GRCm38-Col5a3"
4.59344524458732e-76,0.437130862765463,0.139,0.051,2.51941284775125e-71,"T-cells","GRCm38-Tmem71"
4.60516607389897e-76,-0.672366539433995,0.148,0.315,2.5258414882121e-71,"T-cells","GRCm38-Leprot"
5.50828465752718e-76,0.505970709796347,0.201,0.089,3.02118396896051e-71,"T-cells","GRCm38-Bcl2l11"
5.7450440487932e-76,-0.687451748188581,0.153,0.326,3.1510417598821e-71,"T-cells","GRCm38-Arid5b"
6.76319651588228e-76,-0.665582009369526,0.008,0.137,3.70947802503111e-71,"T-cells","GRCm38-Slc26a10"
7.25717070295417e-76,-0.590735298290172,0.09,0.252,3.9804129871563e-71,"T-cells","GRCm38-Wasl"
7.38902738989757e-76,-0.519753132170114,0.028,0.169,4.05273374281102e-71,"T-cells","GRCm38-Vwa5a"
7.84197693908024e-76,0.456274385011724,0.635,0.477,4.30116751154673e-71,"T-cells","GRCm38-Timm13"
8.46829577336748e-76,-0.992208617709857,0.001,0.124,4.64469086577659e-71,"T-cells","GRCm38-Sema3c"
9.55485819263067e-76,-0.498134376355974,0.009,0.138,5.24064862149407e-71,"T-cells","GRCm38-Gstm2"
1.32106701561301e-75,0.271431687765258,0.189,0.079,7.24578836723424e-71,"T-cells","GRCm38-Thumpd3"
2.36610332880672e-75,0.29948234700488,0.211,0.093,1.29776035378391e-70,"T-cells","GRCm38-Cklf"
3.22221664572138e-75,0.290208778794868,0.162,0.064,1.76732138584526e-70,"T-cells","GRCm38-Cit"
3.91430818658564e-75,0.368715291611819,0.34,0.189,2.14691975417849e-70,"T-cells","GRCm38-Rpa3"
4.50022932988438e-75,-0.637094038307145,0.049,0.195,2.46828578285499e-70,"T-cells","GRCm38-Slc39a10"
4.77505307765577e-75,-0.553290518507457,0.016,0.147,2.61902111203264e-70,"T-cells","GRCm38-Nectin2"
5.55780895314684e-75,-0.486166117049683,0.007,0.133,3.04834705462198e-70,"T-cells","GRCm38-Nectin3"
5.5934576906822e-75,0.35790868013277,0.318,0.171,3.06789967418537e-70,"T-cells","GRCm38-Gltp"
7.65378643856835e-75,0.50182283501526,0.504,0.33,4.19794878582597e-70,"T-cells","GRCm38-Atp1b3"
8.92788042374391e-75,-0.907154809448961,0.017,0.15,4.89676385481506e-70,"T-cells","GRCm38-Mafb"
1.15464420066869e-74,-0.575458244022606,0.011,0.139,6.33299251182766e-70,"T-cells","GRCm38-Plxnb2"
1.37440640439424e-74,0.473360209763158,0.701,0.554,7.53834424682154e-70,"T-cells","GRCm38-Tpr"
1.40828953694157e-74,-0.597501354001257,0.028,0.166,7.72418645221713e-70,"T-cells","GRCm38-Vav3"
1.45470629878065e-74,0.370931904775502,0.268,0.135,7.97877310755213e-70,"T-cells","GRCm38-Mak16"
1.59691350003154e-74,0.298380275774187,0.227,0.104,8.75875116497299e-70,"T-cells","GRCm38-Eed"
1.76467674998815e-74,0.39638852517662,0.417,0.253,9.67889903833501e-70,"T-cells","GRCm38-Snrpd2"
2.36290574378005e-74,-0.538162140707404,0.02,0.154,1.29600654234848e-69,"T-cells","GRCm38-P3h4"
2.45227741059515e-74,-0.571921472259198,0.059,0.209,1.34502511416323e-69,"T-cells","GRCm38-Tsen34"
2.71991009553183e-74,0.278055984558697,0.166,0.065,1.4918162891973e-69,"T-cells","GRCm38-Esco2"
3.75431849568863e-74,-0.553342030978746,0.037,0.178,2.0591686085153e-69,"T-cells","GRCm38-Gna12"
3.97816180428554e-74,-0.738169913596815,0.004,0.127,2.18194218641453e-69,"T-cells","GRCm38-Pi15"
4.74812042985037e-74,0.301201252361735,0.166,0.066,2.60424909336433e-69,"T-cells","GRCm38-Mta3"
5.05991001052171e-74,-0.504117884472063,0.007,0.132,2.77525944257095e-69,"T-cells","GRCm38-Samd4"
5.29041652293785e-74,-0.798781614048177,0.278,0.427,2.90168765450095e-69,"T-cells","GRCm38-Tmed3"
5.40734329944724e-74,0.649006048427613,0.746,0.648,2.96581965288082e-69,"T-cells","GRCm38-Npm1"
5.43580867670361e-74,-0.531933510293305,0.009,0.136,2.98143234299839e-69,"T-cells","GRCm38-Dysf"
5.88045132722352e-74,0.35838318747563,0.196,0.085,3.22530994395556e-69,"T-cells","GRCm38-Nop56"
6.46443203713791e-74,0.364404979234047,0.628,0.474,3.5456116837294e-69,"T-cells","GRCm38-Uqcr10"
7.74617120252159e-74,-0.545289030811371,0.015,0.144,4.24861998115904e-69,"T-cells","GRCm38-P3h1"
